OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
                                                                                                            ,,                                          (THE INFORMATION IS SORTED DISTRICT AND TALUK WISE),,,,,,,
,,,,,,,,,
Uttasara B.O,Branch Post Office,829121,,Peterbar,BOKARO,JHARKHAND,GIRIDIH,RANCHI,JHARKHAND
Champi B.O,Branch Post Office,829123,,Tenughat,BOKARO,JHARKHAND,GIRIDIH,RANCHI,JHARKHAND
Ulgada B.O,Branch Post Office,829123,,Tenughat,BOKARO,JHARKHAND,GIRIDIH,RANCHI,JHARKHAND
Jogiara B.O,Branch Post Office,825404,,.,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Bachra S.O,Sub Post Office,829201,06531-260842,BACHRA,CHATRA,JHARKHAND,PALAMAU,RANCHI,JHARKHAND
Bandu B.O,Branch Post Office,829201,,BACHRA,CHATRA,JHARKHAND,PALAMAU,RANCHI,JHARKHAND
Aurugerua B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Baluri B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Baraini B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Chatra Bazar S.O,Sub Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Chatra S.O,Sub Post Office,825405,06541-222556,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Haphuwa B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Jajlo B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Kamta B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Kanhachatti B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Kolhaiya B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Kuba B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Laralutudag B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Mktama B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Nawadih Panari B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Pandepura B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Tapej B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Tatra B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Tikar B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Tulbul B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Unta B.O,Branch Post Office,825405,,Chatra,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Gidhour B.O,Branch Post Office,825408,,Gidhaur,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Karni B.O,Branch Post Office,825408,,Gidhaur,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Bihiasarhachiya B.O,Branch Post Office,825403,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
