OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
                                                                                                            ,,                                          (THE INFORMATION IS SORTED DISTRICT AND TALUK WISE),,,,,,,
,,,,,,,,,
Ahallup B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Arong B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Awang Leikinthabi B.O,Branch Post Office,795136,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Awangpotshangbam B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Bengoon Maning Leikai B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Bidyanagar B.O,Branch Post Office,795115,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Bongmun B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Borobekra B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Br Colony B.O,Branch Post Office,795115,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Canchipur (T/C/D) B.O,Branch Post Office,795003,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Central Agriculture University B.O,Branch Post Office,795004,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Ch. Khongnangpokpi B.O,Branch Post Office,795136,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Chabung Company B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Champanagar B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Chingmun B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Chirai Muslim B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Christan Centre Haochong B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Crpf Langjing S.O,Sub Post Office,795113,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
D.M College S.O,Sub Post Office,795001,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Gularthol S.O,Sub Post Office,795115,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Haorang Kairel B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Haoreibi B.O,Branch Post Office,795009,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Heibong Makhong B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Heibongpokpi B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Heingang B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Hiyangthang B.O,Branch Post Office,795009,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Ijairong B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Imphal Bazar S.O,Sub Post Office,795001,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Imphal H.O,Head Post Office,795001,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Irengnaga B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Iroisemaba B.O,Branch Post Office,795004,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Irom Meijrao B.O,Branch Post Office,795009,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Irong Chessabal B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Irong Umang Khunou B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Jakurdhar B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Jiribam Bazar S.O,Sub Post Office,795116,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kangchup Chiru B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kangchup Hill (P) B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kangchup Makhong B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kanglatongbi B.O,Branch Post Office,795136,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Karakhul B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Karam Vaiphei B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kashimpur B.O,Branch Post Office,795115,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Keimai B.O,Branch Post Office,795115,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kh Jaikhan B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Khamnam Bazar B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Khangakhul B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Khelakhong B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Khonghampat B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Khoyathong B.O,Branch Post Office,795001,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Khumbong Bazar B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Khundong Khukhaiba B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Khurukhul B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kodompokpi B.O,Branch Post Office,795009,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Komlakhong B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Konthakhabam B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Konthoujam B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kunja (P) B.O,Branch Post Office,795003,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kyamgei B.O,Branch Post Office,795003,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Laiphrakom B.O,Branch Post Office,795140,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Lairen Sajik B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Lalkhai B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Lamboi Khongnagkhong B.O,Branch Post Office,795004,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Lamdeng B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Lamphelpat S.O,Sub Post Office,795004,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Lamsang S.O,Sub Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Langjing Achouba B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Langol Housing Complex B.O,Branch Post Office,795004,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Langthabal B.O,Branch Post Office,795003,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Laphupat B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Loitang Leikinthabi B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Longa Koireng B.O,Branch Post Office,795113,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Longpi B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Loukok Mayai Leikai B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Luwangsangbam B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Luwangsangol B.O,Branch Post Office,795136,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Maibam Konjil B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Makhan B.O,Branch Post Office,795136,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Maklang Bazar B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Mantripukhri S.O,Sub Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Mayang Impahl Bengoon B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Mayang Langjing B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Mongsangei B.O,Branch Post Office,795003,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Mutum Phibou B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Natok Kabui B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
New Keiphundai B.O,Branch Post Office,795115,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
New Keithelmanbi B.O,Branch Post Office,795113,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Ngairangbam B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Ngaphabung B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Ningombam B.O,Branch Post Office,795003,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Noremthong Bazar B.O,Branch Post Office,795004,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Oktan B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Paobitek B.O,Branch Post Office,795009,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Patpuimun B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Patsoi Part II B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Phaibok Mullen B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Phayeng B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Phoubakchao B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Ponlian B.O,Branch Post Office,795146,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Potsangbam Khoirou B.O,Branch Post Office,795136,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sagolband Thingom Leikai B.O,Branch Post Office,795004,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sagoltongba Bazar B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Samurou B.O,Branch Post Office,795009,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sangaiprou B.O,Branch Post Office,795140,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Santhel B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sayang Kuraomakhong B.O,Branch Post Office,795004,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sekmaijin  Khunou Konuma B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sekmaijin B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sekmaijin Khunou Litan Makhong B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Soibam Leikai B.O,Branch Post Office,795001,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sonapur B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Suangpuimun B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tairenpokpi B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Takyel Khongbal B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tendongyang (P) B.O,Branch Post Office,795002,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tera Bazar B.O,Branch Post Office,795004,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tera Khoidum Mayai Leikai B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tharoijam B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tuitengmun B.O,Branch Post Office,795116,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Uchiwa B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Uchiwa Wangban B.O,Branch Post Office,795132,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Wangoi S.O,Sub Post Office,795009,,Nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Yarrow Meitram B.O,Branch Post Office,795140,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Yumnam Khunou B.O,Branch Post Office,795009,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Yurembam B.O,Branch Post Office,795113,,nil,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Bitrarakhong B.O,Branch Post Office,795009,,nil;,IMPHAL WEST,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Bunglong B.O,Branch Post Office,795118,,Nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Chalwa (P) B.O,Branch Post Office,795112,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Chandraman B.O,Branch Post Office,795122,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Chawanamei B.O,Branch Post Office,795104,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Cheljang B.O,Branch Post Office,795112,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Chingai Khullen B.O,Branch Post Office,795104,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Galam B.O,Branch Post Office,795118,,Nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Ganel B.O,Branch Post Office,795112,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Gangpijang B.O,Branch Post Office,795118,,Nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Haipi B.O,Branch Post Office,795122,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Hengbung B.O,Branch Post Office,795129,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Ichaigojang B.O,Branch Post Office,795118,,Nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Irang B.O,Branch Post Office,795112,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
J Phaijang B.O,Branch Post Office,795107,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Jangnoi B.O,Branch Post Office,795118,,Nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kaibi B.O,Branch Post Office,795104,,Nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kalapahar S.O,Sub Post Office,795122,,Nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Kangpokpi Mission B.O,Branch Post Office,795129,,nil,SENAPATI,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sorang Phung B.O,Branch Post Office,795142,,nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Sorde B.O,Branch Post Office,795145,,nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
T.C. Ground B.O,Branch Post Office,795142,,nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Thawai B.O,Branch Post Office,795145,,nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Thiwa B.O,Branch Post Office,795144,,Nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tolloi B.O,Branch Post Office,795142,,nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tuinem B.O,Branch Post Office,795142,,nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tungou B.O,Branch Post Office,795142,,nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Tushem B.O,Branch Post Office,795142,,nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Ukhrul S.O,Sub Post Office,795142,,Nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
Yangangpokpi B.O,Branch Post Office,795145,,nil,UKHRUL,MANIPUR,MANIPUR,NORTH EASTERN,NORTH EASTERN
