OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
                                                                                                            ,,                                          (THE INFORMATION IS SORTED DISTRICT AND TALUK WISE),,,,,,,
,,,,,,,,,
Daulatpur B.O,Branch Post Office,802313,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Deoria B.O,Branch Post Office,802210,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dhamar S.O,Sub Post Office,802156,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dhandihan B.O,Branch Post Office,802160,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dhobha Bazar B.O,Branch Post Office,802156,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dilia B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dularpur B.O,Branch Post Office,802206,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Ekauna B.O,Branch Post Office,802311,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Gajrajganj S.O,Sub Post Office,802157,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Gangahar B.O,Branch Post Office,802312,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Garhani S.O,Sub Post Office,802203,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Gaura B.O,Branch Post Office,802166,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Gidha B.O,Branch Post Office,802314,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Gunari S.O,Sub Post Office,802313,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
H.D.Jain College S.O,Sub Post Office,802301,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Jalpura B.O,Branch Post Office,802161,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Jamira B.O,Branch Post Office,802161,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Jamuaon Dihari B.O,Branch Post Office,802206,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Jokta B.O,Branch Post Office,802161,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Karbasin B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Karisath B.O,Branch Post Office,802157,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Karwan B.O,Branch Post Office,802312,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kasap S.O,Sub Post Office,802206,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Katkaira B.O,Branch Post Office,802160,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kawara B.O,Branch Post Office,802162,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kayamnagar S.O,Sub Post Office,802314,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Khajuria B.O,Branch Post Office,802156,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Khangaon B.O,Branch Post Office,802161,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Khopira B.O,Branch Post Office,802206,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kirkiri B.O,Branch Post Office,802164,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Koilwar S.O,Sub Post Office,802160,06182-282207,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kori B.O,Branch Post Office,802164,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Krishnagarh B.O,Branch Post Office,802313,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kulharia B.O,Branch Post Office,802160,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kurmichak B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Lasari B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Lauhar Farna S.O,Sub Post Office,802315,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Madanpur B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Maharaja College S.O,Sub Post Office,802301,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Mahuli B.O,Branch Post Office,802312,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Mahulighat B.O,Branch Post Office,802316,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Mainpura B.O,Branch Post Office,802156,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Maniachh B.O,Branch Post Office,802206,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Manikpur B.O,Branch Post Office,802163,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Masarh B.O,Branch Post Office,802162,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Matukpur B.O,Branch Post Office,802311,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Mohanpur  Karja B.O,Branch Post Office,802311,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Narayanpur B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Narhi Chandi S.O,Sub Post Office,802161,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Nasaratpur B.O,Branch Post Office,802161,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Nathmalpur B.O,Branch Post Office,802316,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Nawada Ben S.O,Sub Post Office,802162,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Naya Mohamad  Pur S.O,Sub Post Office,802163,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Neknam Tola B.O,Branch Post Office,802311,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Pachrukhia Kala B.O,Branch Post Office,802163,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Pakari S.O,Sub Post Office,802301,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Pandurarampur B.O,Branch Post Office,802164,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Pareo B.O,Branch Post Office,802160,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Pawana B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Pawar B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Pharpur B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Phuhan B.O,Branch Post Office,802163,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Phulari B.O,Branch Post Office,802164,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Piania B.O,Branch Post Office,802210,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Pirauta B.O,Branch Post Office,802312,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Posawa B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Prashurampur B.O,Branch Post Office,802316,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Pratappur B.O,Branch Post Office,802161,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Purana Haripur B.O,Branch Post Office,802163,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Rajapur English B.O,Branch Post Office,802163,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Ramasarh B.O,Branch Post Office,802164,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Ramsahar B.O,Branch Post Office,802311,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Ratanpur B.O,Branch Post Office,802312,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sakaddi B.O,Branch Post Office,802160,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sakhuan B.O,Branch Post Office,802206,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Salempur B.O,Branch Post Office,802351,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sandesh Bhatauli B.O,Branch Post Office,802164,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sandesh S.O,Sub Post Office,802164,06182-287221,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Saneya Barhata B.O,Branch Post Office,802162,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Saraiyan B.O,Branch Post Office,802313,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sarathua B.O,Branch Post Office,802206,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sewatha B.O,Branch Post Office,802201,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Shahbad Distt.Board Ara S.O,Sub Post Office,802301,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sheoganj S.O,Sub Post Office,802301,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sinha S.O,Sub Post Office,802316,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sinhaghat B.O,Branch Post Office,802316,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sohara Tribhuani B.O,Branch Post Office,802316,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sonpura B.O,Branch Post Office,802206,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sripalpur B.O,Branch Post Office,802314,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Udawant Nagar S.O,Sub Post Office,802210,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Waliganj S.O,Sub Post Office,802301,,ARRAH,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Arrah H.O,Head Post Office,802301,06182-233329,ARRAH SADAR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Buxar Gajadhar Ganj S.O,Sub Post Office,802103,06183-223384,BUXAR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Akarua B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Amrainawada B.O,Branch Post Office,802154,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Babhaniaon B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bahuara B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bairahi B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bambhawar B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Banahi B.O,Branch Post Office,802183,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bankat Sikaria B.O,Branch Post Office,802183,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Barad Parwa B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bariswan B.O,Branch Post Office,802165,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Baulipur B.O,Branch Post Office,802152,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Belauna B.O,Branch Post Office,802154,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bemari B.O,Branch Post Office,802154,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bharasra Judge B.O,Branch Post Office,802152,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bharauli B.O,Branch Post Office,802165,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bihia Bazar S.O,Sub Post Office,802152,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bihia S.O,Sub Post Office,802152,06182-241222,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bimwan B.O,Branch Post Office,802152,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Birpur B.O,Branch Post Office,802165,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Chakai B.O,Branch Post Office,802152,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Chaurasta Bihia S.O,Sub Post Office,802154,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Chhwarhi B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dalippur S.O,Sub Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dawan B.O,Branch Post Office,802152,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Eyar B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Gaudarh Rudranagar S.O,Sub Post Office,802183,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Hanswadih B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Haradiya B.O,Branch Post Office,802152,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Hetampur B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Jagdishpur S.O,Sub Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kahathumasurhi B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kakila B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kalyanpur B.O,Branch Post Office,802154,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kamariaon B.O,Branch Post Office,802183,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kateyan B.O,Branch Post Office,802152,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kesari B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kesawan B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kundeshar B.O,Branch Post Office,802165,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Lachhutola B.O,Branch Post Office,802351,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Lahang Dumaria B.O,Branch Post Office,802351,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Mahuaon B.O,Branch Post Office,802183,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Masuri B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Osain B.O,Branch Post Office,802183,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Parasia B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Rajapur B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Ranisagar B.O,Branch Post Office,802165,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sandaur B.O,Branch Post Office,802154,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sarna B.O,Branch Post Office,802165,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Semaria Patti Ojha B.O,Branch Post Office,802165,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Shahjauli B.O,Branch Post Office,802165,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Shahpurpatti S.O,Sub Post Office,802165,06181-282235,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sheopurkunai B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Siaruan B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Suhia B.O,Branch Post Office,802165,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Sunderpur Barja B.O,Branch Post Office,802351,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Tar B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Tenduni B.O,Branch Post Office,802158,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Tola Achraj Lal B.O,Branch Post Office,802351,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Umraonganj S.O,Sub Post Office,802166,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Waina Jamuni Pur B.O,Branch Post Office,802155,,JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Horil Chhapra B.O,Branch Post Office,802165,,JAGDISHPUR  JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Manudehari B.O,Branch Post Office,802158,,JAGDISHPUR  JAGDISHPUR,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Agiaon Bazar S.O,Sub Post Office,802202,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Amehata B.O,Branch Post Office,802202,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Andhari B.O,Branch Post Office,802222,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bachari B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bagar B.O,Branch Post Office,802222,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bagwan B.O,Branch Post Office,802203,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Baisadih B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Balbandh B.O,Branch Post Office,802203,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Baligaon B.O,Branch Post Office,802203,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Barauli B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Barkagaon Ed S.O,Sub Post Office,802237,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Barnaon B.O,Branch Post Office,802203,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Baruhi B.O,Branch Post Office,802208,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Basauri B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bhadsera B.O,Branch Post Office,802209,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bhakura B.O,Branch Post Office,802205,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Bihta English B.O,Branch Post Office,802209,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Chakia B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Chandi B.O,Branch Post Office,802223,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Charpokhari S.O,Sub Post Office,802223,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Chaturbhujibaraon B.O,Branch Post Office,802159,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Chaugain B.O,Branch Post Office,802205,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Deo B.O,Branch Post Office,802209,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Deochanda B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Derhgaon B.O,Branch Post Office,802204,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dhanauti B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dhanchhuhan B.O,Branch Post Office,802208,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dhangawan B.O,Branch Post Office,802209,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dhrubdihan B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dulamchak- Chak Chaudhari B.O,Branch Post Office,802208,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Dumaria B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Ekwari B.O,Branch Post Office,802208,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Gaharuaon B.O,Branch Post Office,802204,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Guljarpur B.O,Branch Post Office,802208,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Hadiabad B.O,Branch Post Office,802203,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Hasan Bazar S.O,Sub Post Office,802204,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Ichari B.O,Branch Post Office,802203,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Imadpur B.O,Branch Post Office,802222,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Jamorhi B.O,Branch Post Office,802204,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Jamuaon B.O,Branch Post Office,802159,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Jethwar Bhatt B.O,Branch Post Office,802204,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Jitaura S.O,Sub Post Office,802159,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kahen B.O,Branch Post Office,802203,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kahndani B.O,Branch Post Office,802202,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Karath S.O,Sub Post Office,802205,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kataria B.O,Branch Post Office,802202,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kaup B.O,Branch Post Office,802203,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Khraonkalan B.O,Branch Post Office,802208,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Khutahan S.O,Sub Post Office,802222,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kirhi B.O,Branch Post Office,802205,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Koil B.O,Branch Post Office,802223,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kolodihri B.O,Branch Post Office,802222,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Koshiar B.O,Branch Post Office,802208,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kumhaila B.O,Branch Post Office,802223,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kurmurhi B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Kurur B.O,Branch Post Office,802205,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Lahrabad B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
Lahritiwaridih B.O,Branch Post Office,802207,,PIRU,BHOJPUR,BIHAR,BHOJPUR,PATNA HQ,BIHAR
