OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
                                                                                                            ,,                                          (THE INFORMATION IS SORTED DISTRICT AND TALUK WISE),,,,,,,
,,,,,,,,,
Angul Bazar S.O,Sub Post Office,759122,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Angul H.O,Head Post Office,759122,06764-230595,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Ankula B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Arahat B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Badakantakul B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Badakera B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Badakhali B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Badkerjang B.O,Branch Post Office,759143,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bagedia S.O,Sub Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Balanga B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Balaramprasad B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Balasinga B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Balipatta B.O,Branch Post Office,759124,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Baluakata B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Banarpal S.O,Sub Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bantala S.O,Sub Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Baragounia B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Barasahi B.O,Branch Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Basala B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Basantapur B.O,Branch Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bedasasan B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bonda B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Brahmanbil B.O,Branch Post Office,759130,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Budhapanka B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Champatimunda B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Changudia B.O,Branch Post Office,759130,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Dhokuta B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Garh Santiri B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Garh Taras B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Golabandha B.O,Branch Post Office,759143,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Gotamara B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Hakimpada S.O,Sub Post Office,759143,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Hamamira B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Hulurisinga S.O,Sub Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Inkarabandha B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jagannathpur B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jarasingha B.O,Branch Post Office,759143,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kalandapal B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kampsala B.O,Branch Post Office,759130,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kanaloi B.O,Branch Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kandasar B.O,Branch Post Office,759145,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kangula B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Karadagadia B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Khalari B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Khalibereni B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Khandahatta B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Khinda B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kosala S.O,Sub Post Office,759130,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kuio B.O,Branch Post Office,759123,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kukudang B.O,Branch Post Office,759123,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kukurpeta B.O,Branch Post Office,759124,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kulad B.O,Branch Post Office,759145,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kumanda B.O,Branch Post Office,759143,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kumursinga B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kurudol B.O,Branch Post Office,759123,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Machhakuta B.O,Branch Post Office,759124,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Manapur B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nalconagar S.O,Sub Post Office,759145,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nandapur B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Natada B.O,Branch Post Office,759123,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nisha B.O,Branch Post Office,759130,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nuagaon B.O,Branch Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nuahata B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nuakheta B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nuapada B.O,Branch Post Office,759124,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
"P.T.C.,Angul S.O",Sub Post Office,759123,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Parang B.O,Branch Post Office,759143,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Paratara B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Patakumunda B.O,Branch Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Patrapada B.O,Branch Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Pipalabahal B.O,Branch Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Podapada B.O,Branch Post Office,759124,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Pokatunga B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Purunagarh B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Purunakote B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Raijharan B.O,Branch Post Office,759130,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Rantalei B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Sakasingha B.O,Branch Post Office,759123,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Sanjapada B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Sankapur B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Santarabandha B.O,Branch Post Office,759130,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Sapoinali B.O,Branch Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Saradhapur B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Talagarh B.O,Branch Post Office,759129,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Tangiri B.O,Branch Post Office,759141,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Tentuloi B.O,Branch Post Office,759124,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Tikarapada B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Tubey B.O,Branch Post Office,759132,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Tulasipal B.O,Branch Post Office,759128,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Turang B.O,Branch Post Office,759123,,ANGUL,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Aida B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Amabapal B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Ambasarmunda B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Angapada B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Athamallik S.O,Sub Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bamur B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bhejigotha B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bileinali B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bimalabeda B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Dandasinga B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Durgapur B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Ghosar B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Handapa B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Himitira B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jamudoli B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jarada B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jarapada B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jeranga Dehuri Sahi B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kadalimunda B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kalyanpur B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kampala B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kandhapada B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kantapada B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kanteikolia B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Katada B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kiakata B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kishoreganj S.O,Sub Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Korada B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kothabhuin B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Krutibaspur B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kudugaon B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Luhamunda B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Luhasinga B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Lunahandi B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Madhapur B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Maimura B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nagaon B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nakchi B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Oskapalli B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Paiksahi B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Papsara B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Para B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Pedipathar B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Puruna Manitiri B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Rainali B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Rajkishorenagar S.O,Sub Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Raniakata B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Sanahulla B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Sanjamura B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Tainsi B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Tapdhol B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Thakurgarh B.O,Branch Post Office,759125,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Tukuda B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Tusar B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Ugi B.O,Branch Post Office,759127,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Urukela B.O,Branch Post Office,759126,,ATHAMALLIK,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Chhendipada S.O,Sub Post Office,759124,,CHHENDIPADA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Akhuapal B.O,Branch Post Office,759145,,KAMAKHYANAGAR,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Badasada B.O,Branch Post Office,759118,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bandhabhuin B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Barkotia B.O,Branch Post Office,759118,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Chasagurjang B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Dimiria B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Injidi B.O,Branch Post Office,759118,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jamardihi B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jharabeda B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Karadapal B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Khamar S.O,Sub Post Office,759118,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Khemla B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kunjam B.O,Branch Post Office,759118,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Munduribeda B.O,Branch Post Office,759118,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nagira B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Odasha B.O,Branch Post Office,759118,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Pallahara S.O,Sub Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Phapanda B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Rajdang B.O,Branch Post Office,759118,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Sahara Gurjang B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Saida B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Sankhamur B.O,Branch Post Office,759118,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Seegarh B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Siarimalia B.O,Branch Post Office,759119,,PALLAHARA,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Arkil B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Badagundari B.O,Branch Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Badajarada B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Badatribida B.O,Branch Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bajrakote B.O,Branch Post Office,759105,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Balanda S.O,Sub Post Office,759116,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Balipasi B.O,Branch Post Office,759105,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Bijigol B.O,Branch Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Biru B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Burukuna B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Chainpal Colony S.O,Sub Post Office,759104,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Chitrakut S.O,Sub Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Danra B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Deepasikha S.O,Sub Post Office,759147,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Dera S.O,Sub Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Derang B.O,Branch Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Deulbera Colliery S.O,Sub Post Office,759102,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Dharampur B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Durgapur B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Ekagharia B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Gaham B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Gandamala B.O,Branch Post Office,759105,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Ghantapada B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Gobara B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Gopalprasad B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Gurujang B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Handidhua B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Hensamul B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jagannathpur B.O,Branch Post Office,759104,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Jarada B.O,Branch Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kakudia B.O,Branch Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kalamchhuin B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kandhalo B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kaniha S.O,Sub Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kankili B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kansamunda B.O,Branch Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kantiapasi B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Karnapur B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kuluma B.O,Branch Post Office,759105,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Kumunda B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nalam B.O,Branch Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Nehru Satabdi Nagar(Bharatpu)r S.O,Sub Post Office,759148,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Padmabatipur B.O,Branch Post Office,759103,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Parabil B.O,Branch Post Office,759100,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Podagarh B.O,Branch Post Office,759105,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
Poipal B.O,Branch Post Office,759117,,TALCHER,ANGUL,ORISSA,DHENKANAL,SAMBALPUR,ORISSA
