OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
                                                                                                            ,,                                          (THE INFORMATION IS SORTED DISTRICT AND TALUK WISE),,,,,,,
,,,,,,,,,
Byrki B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Jaidoh B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Khliehmawlieh B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Laitkseh B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Langdongdai B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Marskuin B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Maweitlyngngam B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Mawkohngei B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Mawlieh B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Mawthengkut B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Mawthungkper B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Nongbah B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Nongkasen B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Nonglang B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Nongpyndeng B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Nongsdad  Dkhar B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Nongshyrkon B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Nongstoin S.O,Sub Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Nongthynniew B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Pam Briew B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Phlangdiloin B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Pyndengrei B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Rambrai B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Rangblang B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Riangdo Bazar B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Seinduli Bazar B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Shallang B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Thangpylleng Pyndemkseh B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Umdohlun B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Umsohpieng B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Umyap B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
Wahkaji B.O,Branch Post Office,793119,,NONGSTOIN,WEST KHASI HILLS,MEGHALAYA,MEGHALAYA,SHILLONG HQ,NORTH EASTERN
